date,company,title,location,comp_count,loc_count,title_count,comp_loc,title_comp_loc
2021-09-25,Marktine Technology Solutions,Data Engineer - SQL/Big Data,"Jaipur, Rajasthan, India",4,4,1,"Marktine Technology Solutions - Jaipur, Rajasthan, India","Data Engineer - SQL/Big Data - Marktine Technology Solutions - Jaipur, Rajasthan, India"
2021-09-24,Koch Business Solutions India,Data Management Engineer,"Bengaluru, Karnataka, India",8,8,1,"Koch Business Solutions India - Bengaluru, Karnataka, India","Data Management Engineer - Koch Business Solutions India - Bengaluru, Karnataka, India"
2021-09-10,Interactions LLC,Software Data Engineer,"Bengaluru, Karnataka, India",2,2,1,"Interactions LLC - Bengaluru, Karnataka, India","Software Data Engineer - Interactions LLC - Bengaluru, Karnataka, India"
2021-09-25,RaghuRam Technology,Azure Data Engineer,"Saharanpur, Uttar Pradesh, India",1,1,15,"RaghuRam Technology - Saharanpur, Uttar Pradesh, India","Azure Data Engineer - RaghuRam Technology - Saharanpur, Uttar Pradesh, India"
2021-09-17,"Miracle Software Systems, Inc",Azure Data Engineer,India,1,1,15,"Miracle Software Systems, Inc - India","Azure Data Engineer - Miracle Software Systems, Inc - India"
2021-09-07,CGI,Azure Data Engineer,"Bengaluru, Karnataka, India",7,7,15,"CGI - Bengaluru, Karnataka, India","Azure Data Engineer - CGI - Bengaluru, Karnataka, India"
2021-09-01,TeamPlus Staffing Solution Pvt.ltd.,Data Engineer Pune Remote,"Pune, Maharashtra, India",13,13,1,"TeamPlus Staffing Solution Pvt.ltd. - Pune, Maharashtra, India","Data Engineer Pune Remote - TeamPlus Staffing Solution Pvt.ltd. - Pune, Maharashtra, India"
2021-08-31,AKIRA Insights,Data Engineer - AWS/Azure,"Hyderabad, Telangana, India",1,1,1,"AKIRA Insights - Hyderabad, Telangana, India","Data Engineer - AWS/Azure - AKIRA Insights - Hyderabad, Telangana, India"
2021-09-28,Noodle.ai,Engineer - Data Pipeline Operations,"Bengaluru, Karnataka, India",2,2,1,"Noodle.ai - Bengaluru, Karnataka, India","Engineer - Data Pipeline Operations - Noodle.ai - Bengaluru, Karnataka, India"
2021-09-15,Recruin,Data Engineer - Big Data/SQL,"Kolkata, West Bengal, India",1,1,1,"Recruin - Kolkata, West Bengal, India","Data Engineer - Big Data/SQL - Recruin - Kolkata, West Bengal, India"
2021-09-22,Wipro Technologies,Big Data Engineer,"Pune, Maharashtra, India",1,1,54,"Wipro Technologies - Pune, Maharashtra, India","Big Data Engineer - Wipro Technologies - Pune, Maharashtra, India"
2021-09-12,TCS,Big Data Engineer,"Delhi, India",1,1,54,"TCS - Delhi, India","Big Data Engineer - TCS - Delhi, India"
2021-09-29,Xoriant,Azure Data Engineer,"Pune, Maharashtra, India",1,1,15,"Xoriant - Pune, Maharashtra, India","Azure Data Engineer - Xoriant - Pune, Maharashtra, India"
2021-09-20,Danalitic,Azure Data Engineer,"Pune, Maharashtra, India",1,1,15,"Danalitic - Pune, Maharashtra, India","Azure Data Engineer - Danalitic - Pune, Maharashtra, India"
2021-09-01,ActiveBAS,Data Engineer / Backend Developer,India,1,1,1,ActiveBAS - India,Data Engineer / Backend Developer - ActiveBAS - India
2021-09-22,DNEG,Data Engineer (Datawarehousing),"Chennai, Tamil Nadu, India",1,1,1,"DNEG - Chennai, Tamil Nadu, India","Data Engineer (Datawarehousing) - DNEG - Chennai, Tamil Nadu, India"
2021-09-03,Neemtree,Data engineer / Developer,"Mumbai, Maharashtra, India",2,2,1,"Neemtree - Mumbai, Maharashtra, India","Data engineer / Developer - Neemtree - Mumbai, Maharashtra, India"
2021-09-06,SAS INSTITUTE,Data Engineer - Pre-sales,"Mumbai, Maharashtra, India",1,1,1,"SAS INSTITUTE - Mumbai, Maharashtra, India","Data Engineer - Pre-sales - SAS INSTITUTE - Mumbai, Maharashtra, India"
2021-09-08,PeopleStong,Data Engineer - Python/Big Data,"Bengaluru, Karnataka, India",1,1,1,"PeopleStong - Bengaluru, Karnataka, India","Data Engineer - Python/Big Data - PeopleStong - Bengaluru, Karnataka, India"
2021-09-28,Helpshift,Software Engineer - II (Data Engineer),"Pune, Maharashtra, India",4,4,1,"Helpshift - Pune, Maharashtra, India","Software Engineer - II (Data Engineer) - Helpshift - Pune, Maharashtra, India"
2021-09-02,Golden Opportunities,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"Golden Opportunities - Bengaluru, Karnataka, India","Data Engineer - Golden Opportunities - Bengaluru, Karnataka, India"
2021-09-23,Shenzyn,Data Science Engineer,"Mumbai, Maharashtra, India",2,2,7,"Shenzyn - Mumbai, Maharashtra, India","Data Science Engineer - Shenzyn - Mumbai, Maharashtra, India"
2021-09-21,Guardian Life,Data Engineer - ETL Development,"Gurugram, Haryana, India",1,1,1,"Guardian Life - Gurugram, Haryana, India","Data Engineer - ETL Development - Guardian Life - Gurugram, Haryana, India"
2021-09-16,Parexel,Clinical Data Engineer I,"Hyderabad, Telangana, India",2,2,1,"Parexel - Hyderabad, Telangana, India","Clinical Data Engineer I - Parexel - Hyderabad, Telangana, India"
2021-09-24,CrowdStrike,Cloud Data Engineer,"Pune, Maharashtra, India",11,11,2,"CrowdStrike - Pune, Maharashtra, India","Cloud Data Engineer - CrowdStrike - Pune, Maharashtra, India"
2021-09-29,Maveric Systems Limited,Big Data Engineer,"Bengaluru, Karnataka, India",2,2,54,"Maveric Systems Limited - Bengaluru, Karnataka, India","Big Data Engineer - Maveric Systems Limited - Bengaluru, Karnataka, India"
2021-09-13,Kimberly-Clark,Cloud Data Engineer,"Bengaluru, Karnataka, India",4,4,2,"Kimberly-Clark - Bengaluru, Karnataka, India","Cloud Data Engineer - Kimberly-Clark - Bengaluru, Karnataka, India"
2021-09-16,Impetus,Big Data Engineer,"Gurugram, Haryana, India",41,41,54,"Impetus - Gurugram, Haryana, India","Big Data Engineer - Impetus - Gurugram, Haryana, India"
2021-09-16,Impetus,Big Data Engineer,"Bengaluru, Karnataka, India",41,41,54,"Impetus - Bengaluru, Karnataka, India","Big Data Engineer - Impetus - Bengaluru, Karnataka, India"
2021-09-12,TrueTech Solutions,Data Engineer-Big Data,"Hyderabad, Telangana, India",3,3,2,"TrueTech Solutions - Hyderabad, Telangana, India","Data Engineer-Big Data - TrueTech Solutions - Hyderabad, Telangana, India"
2021-09-12,Goldman Sachs,Software Engineer -Data -Associate,"Bengaluru, Karnataka, India",40,40,1,"Goldman Sachs - Bengaluru, Karnataka, India","Software Engineer -Data -Associate - Goldman Sachs - Bengaluru, Karnataka, India"
2021-09-16,Impetus,Big Data Engineer,"Pune, Maharashtra, India",41,41,54,"Impetus - Pune, Maharashtra, India","Big Data Engineer - Impetus - Pune, Maharashtra, India"
2021-09-02,Freecharge,Freecharge - Data Engineer - MapReduce/PostgreSQL,"Gurugram, Haryana, India",1,1,1,"Freecharge - Gurugram, Haryana, India","Freecharge - Data Engineer - MapReduce/PostgreSQL - Freecharge - Gurugram, Haryana, India"
2021-09-24,Deloitte,Python Engineer,"Mumbai, Maharashtra, India",15,15,1,"Deloitte - Mumbai, Maharashtra, India","Python Engineer - Deloitte - Mumbai, Maharashtra, India"
2021-09-25,RingCentral,Data Center Engineer,"Bengaluru, Karnataka, India",1,1,3,"RingCentral - Bengaluru, Karnataka, India","Data Center Engineer - RingCentral - Bengaluru, Karnataka, India"
2021-09-21,Michael Page,Data Engineer - Series C Startup - Gurgaon,"Gurugram, Haryana, India",9,9,1,"Michael Page - Gurugram, Haryana, India","Data Engineer - Series C Startup - Gurgaon - Michael Page - Gurugram, Haryana, India"
2021-09-12,Goldman Sachs,Software Engineer - Lending Data Engineer,"Bengaluru, Karnataka, India",40,40,1,"Goldman Sachs - Bengaluru, Karnataka, India","Software Engineer - Lending Data Engineer - Goldman Sachs - Bengaluru, Karnataka, India"
2021-09-16,Impetus,Big Data Engineer,"Noida, Uttar Pradesh, India",41,41,54,"Impetus - Noida, Uttar Pradesh, India","Big Data Engineer - Impetus - Noida, Uttar Pradesh, India"
2021-09-08,TrueTech Solutions Pvt. Ltd.,Data Engineer-Big Data,"Hyderabad, Telangana, India",4,4,2,"TrueTech Solutions Pvt. Ltd. - Hyderabad, Telangana, India","Data Engineer-Big Data - TrueTech Solutions Pvt. Ltd. - Hyderabad, Telangana, India"
2021-09-16,Impetus,Big Data Engineer,"Hyderabad, Telangana, India",41,41,54,"Impetus - Hyderabad, Telangana, India","Big Data Engineer - Impetus - Hyderabad, Telangana, India"
2021-09-03,Credit Suisse,Big Data Developer VP #183842,"Pune, Maharashtra, India",4,4,1,"Credit Suisse - Pune, Maharashtra, India","Big Data Developer VP #183842 - Credit Suisse - Pune, Maharashtra, India"
2021-09-14,HyreFox Consultants,Data Engineer,"Jaipur, Rajasthan, India",2,2,219,"HyreFox Consultants - Jaipur, Rajasthan, India","Data Engineer - HyreFox Consultants - Jaipur, Rajasthan, India"
2021-09-21,Michael Page,Data Engineer - Series C Funded Startup - Gurgaon,"Gurugram, Haryana, India",9,9,1,"Michael Page - Gurugram, Haryana, India","Data Engineer - Series C Funded Startup - Gurgaon - Michael Page - Gurugram, Haryana, India"
2021-09-16,Impetus,Big Data Engineer,"Chandigarh, Chandigarh, India",41,41,54,"Impetus - Chandigarh, Chandigarh, India","Big Data Engineer - Impetus - Chandigarh, Chandigarh, India"
2021-09-16,Impetus,Big Data Engineer,"Kolkata, West Bengal, India",41,41,54,"Impetus - Kolkata, West Bengal, India","Big Data Engineer - Impetus - Kolkata, West Bengal, India"
2021-09-03,Oracle,Data Modeling Engineer,"Bengaluru, Karnataka, India",29,29,1,"Oracle - Bengaluru, Karnataka, India","Data Modeling Engineer - Oracle - Bengaluru, Karnataka, India"
2021-09-16,Impetus,Big Data Engineer,"Jaipur, Rajasthan, India",41,41,54,"Impetus - Jaipur, Rajasthan, India","Big Data Engineer - Impetus - Jaipur, Rajasthan, India"
2021-09-23,United Airlines,Senior Engineer - Data Ops,"Gurugram, Haryana, India",3,3,1,"United Airlines - Gurugram, Haryana, India","Senior Engineer - Data Ops - United Airlines - Gurugram, Haryana, India"
2021-09-04,Fractal,Azure Engineer,"Bengaluru, Karnataka, India",7,7,1,"Fractal - Bengaluru, Karnataka, India","Azure Engineer - Fractal - Bengaluru, Karnataka, India"
2021-09-16,Impetus,Big Data Engineer,"Indore, Madhya Pradesh, India",41,41,54,"Impetus - Indore, Madhya Pradesh, India","Big Data Engineer - Impetus - Indore, Madhya Pradesh, India"
2021-09-15,Supro Consulting,Data Power developer,"Hyderabad, Telangana, India",1,1,1,"Supro Consulting - Hyderabad, Telangana, India","Data Power developer - Supro Consulting - Hyderabad, Telangana, India"
2021-09-21,"SSIT, INC.",Data Engineer- Matillion Developer,India,1,1,1,"SSIT, INC. - India","Data Engineer- Matillion Developer - SSIT, INC. - India"
2021-09-27,Prevalent AI,Junior Engineer,"Ernakulam, Kerala, India",1,1,2,"Prevalent AI - Ernakulam, Kerala, India","Junior Engineer - Prevalent AI - Ernakulam, Kerala, India"
2021-09-28,Credit Suisse,"Big Data Developer with Collibra, ENO","Pune, Maharashtra, India",4,4,1,"Credit Suisse - Pune, Maharashtra, India","Big Data Developer with Collibra, ENO - Credit Suisse - Pune, Maharashtra, India"
2021-09-29,Optum (formerly Alere Wellbeing),Database Engineer,"Noida, Uttar Pradesh, India",1,1,8,"Optum (formerly Alere Wellbeing) - Noida, Uttar Pradesh, India","Database Engineer - Optum (formerly Alere Wellbeing) - Noida, Uttar Pradesh, India"
2021-09-06,Mastercard,"Software Engineer - SQL, PL/SQL","Pune, Maharashtra, India",29,29,1,"Mastercard - Pune, Maharashtra, India","Software Engineer - SQL, PL/SQL - Mastercard - Pune, Maharashtra, India"
2021-09-17,Hotstar,Software Development Engineer - Data Engineering,"Bengaluru, Karnataka, India",10,10,1,"Hotstar - Bengaluru, Karnataka, India","Software Development Engineer - Data Engineering - Hotstar - Bengaluru, Karnataka, India"
2021-09-17,UniConverge Technologies,Azure data engineer,"Bengaluru, Karnataka, India",2,2,1,"UniConverge Technologies - Bengaluru, Karnataka, India","Azure data engineer - UniConverge Technologies - Bengaluru, Karnataka, India"
2021-09-28,Axis Energy Group,System Engineer,"Hyderabad, Telangana, India",1,1,10,"Axis Energy Group - Hyderabad, Telangana, India","System Engineer - Axis Energy Group - Hyderabad, Telangana, India"
2021-09-14,US Pharmacopeia,Data Engineer - Analytic Platforms,"Hyderabad, Telangana, India",1,1,1,"US Pharmacopeia - Hyderabad, Telangana, India","Data Engineer - Analytic Platforms - US Pharmacopeia - Hyderabad, Telangana, India"
2021-09-04,Hashmap,Offshore Data Engineer,"Pune, Maharashtra, India",1,1,1,"Hashmap - Pune, Maharashtra, India","Offshore Data Engineer - Hashmap - Pune, Maharashtra, India"
2021-09-16,Impetus,Big Data Engineer,"Ahmedabad, Gujarat, India",41,41,54,"Impetus - Ahmedabad, Gujarat, India","Big Data Engineer - Impetus - Ahmedabad, Gujarat, India"
2021-09-16,Impetus,Big Data Engineer,"Bhubaneshwar, Orissa, India",41,41,54,"Impetus - Bhubaneshwar, Orissa, India","Big Data Engineer - Impetus - Bhubaneshwar, Orissa, India"
2021-09-22,Credit Suisse,Big Data Developer # 183841,"Pune, Maharashtra, India",4,4,1,"Credit Suisse - Pune, Maharashtra, India","Big Data Developer # 183841 - Credit Suisse - Pune, Maharashtra, India"
2021-09-10,Tecplix Technologies Private Limited,Data Engineer - Big Data/Hadoop,"Bengaluru, Karnataka, India",2,2,1,"Tecplix Technologies Private Limited - Bengaluru, Karnataka, India","Data Engineer - Big Data/Hadoop - Tecplix Technologies Private Limited - Bengaluru, Karnataka, India"
2021-09-03,Thoucentric,Azure Data Engineer,"Bengaluru, Karnataka, India",4,4,15,"Thoucentric - Bengaluru, Karnataka, India","Azure Data Engineer - Thoucentric - Bengaluru, Karnataka, India"
2021-09-03,Ayruz Data Marketing,Data Engineer,"Kerala, India",2,2,219,"Ayruz Data Marketing - Kerala, India","Data Engineer - Ayruz Data Marketing - Kerala, India"
2021-09-17,KPI Partners,Bigdata Developers,India,3,3,1,KPI Partners - India,Bigdata Developers - KPI Partners - India
2021-09-16,Impetus,Big Data Engineer,"Kochi, Kerala, India",41,41,54,"Impetus - Kochi, Kerala, India","Big Data Engineer - Impetus - Kochi, Kerala, India"
2021-09-09,Reliance Jio Infocom Limited,Data Engineer Network Analytics ( 65116182 ),"Navi Mumbai, Maharashtra, India",7,7,1,"Reliance Jio Infocom Limited - Navi Mumbai, Maharashtra, India","Data Engineer Network Analytics ( 65116182 ) - Reliance Jio Infocom Limited - Navi Mumbai, Maharashtra, India"
2021-09-17,Forage AI,Data Automation Engineer,"Kolkata, West Bengal, India",1,1,1,"Forage AI - Kolkata, West Bengal, India","Data Automation Engineer - Forage AI - Kolkata, West Bengal, India"
2021-09-01,RedBox HR Consulting,Data Engineer - Consulting Firm,"Gurugram, Haryana, India",2,2,2,"RedBox HR Consulting - Gurugram, Haryana, India","Data Engineer - Consulting Firm - RedBox HR Consulting - Gurugram, Haryana, India"
2021-09-09,Reliance Jio Infocom Limited,Data Engineer Network Analytics ( 65116204 ),"Navi Mumbai, Maharashtra, India",7,7,1,"Reliance Jio Infocom Limited - Navi Mumbai, Maharashtra, India","Data Engineer Network Analytics ( 65116204 ) - Reliance Jio Infocom Limited - Navi Mumbai, Maharashtra, India"
2021-09-01,Alliance Recruitment Agency,Data Engineer,"Pune, Maharashtra, India",2,2,219,"Alliance Recruitment Agency - Pune, Maharashtra, India","Data Engineer - Alliance Recruitment Agency - Pune, Maharashtra, India"
2021-09-27,Altimetrik,BigData Engineers,"Bengaluru, Karnataka, India",2,2,1,"Altimetrik - Bengaluru, Karnataka, India","BigData Engineers - Altimetrik - Bengaluru, Karnataka, India"
2021-08-31,Agilisium Consulting,Data Engineer - Java/Python,"Chennai, Tamil Nadu, India",1,1,1,"Agilisium Consulting - Chennai, Tamil Nadu, India","Data Engineer - Java/Python - Agilisium Consulting - Chennai, Tamil Nadu, India"
2021-09-24,Walmart Global Tech India,SQL*Server Database Engineer/ADMIN,"Bengaluru, Karnataka, India",21,21,1,"Walmart Global Tech India - Bengaluru, Karnataka, India","SQL*Server Database Engineer/ADMIN - Walmart Global Tech India - Bengaluru, Karnataka, India"
2021-09-17,Rojgar Lab,Data Engineer - AWS/Azure/Airflow,"Bengaluru, Karnataka, India",2,2,1,"Rojgar Lab - Bengaluru, Karnataka, India","Data Engineer - AWS/Azure/Airflow - Rojgar Lab - Bengaluru, Karnataka, India"
2021-09-24,Deloitte,Cloud Data Engineer-Staff/Consultant-Bengaluru,"Bengaluru, Karnataka, India",15,15,1,"Deloitte - Bengaluru, Karnataka, India","Cloud Data Engineer-Staff/Consultant-Bengaluru - Deloitte - Bengaluru, Karnataka, India"
2021-09-20,Incubit,Big Data Engineer,India,1,1,54,Incubit - India,Big Data Engineer - Incubit - India
2021-09-21,Maveric Systems Limited,Big Data Engineer,"Bengaluru, Karnataka, India",2,2,54,"Maveric Systems Limited - Bengaluru, Karnataka, India","Big Data Engineer - Maveric Systems Limited - Bengaluru, Karnataka, India"
2021-09-29,LTI - Larsen & Toubro Infotech,Engineer - Cloud Services and Software,"Chennai, Tamil Nadu, India",22,22,4,"LTI - Larsen & Toubro Infotech - Chennai, Tamil Nadu, India","Engineer - Cloud Services and Software - LTI - Larsen & Toubro Infotech - Chennai, Tamil Nadu, India"
2021-09-24,Iris Software Inc.,Database Engineer,"Delhi, India",2,2,8,"Iris Software Inc. - Delhi, India","Database Engineer - Iris Software Inc. - Delhi, India"
2021-09-28,LTI - Larsen & Toubro Infotech,Engineer - Cloud Services and Software,"Thane, Maharashtra, India",22,22,4,"LTI - Larsen & Toubro Infotech - Thane, Maharashtra, India","Engineer - Cloud Services and Software - LTI - Larsen & Toubro Infotech - Thane, Maharashtra, India"
2021-09-28,Kimberly-Clark,CT Data Solution Engineer,"Bengaluru, Karnataka, India",4,4,1,"Kimberly-Clark - Bengaluru, Karnataka, India","CT Data Solution Engineer - Kimberly-Clark - Bengaluru, Karnataka, India"
2021-09-10,Gojek,"Software Engineer, Data Platform","Bengaluru, Karnataka, India",18,18,1,"Gojek - Bengaluru, Karnataka, India","Software Engineer, Data Platform - Gojek - Bengaluru, Karnataka, India"
2021-09-17,Techsist Solution,Azure Data Engineer,"Pune, Maharashtra, India",1,1,15,"Techsist Solution - Pune, Maharashtra, India","Azure Data Engineer - Techsist Solution - Pune, Maharashtra, India"
2021-09-28,ABRICKWRAPS CONSULTANCY LLP,Big Data Engineer,"Bengaluru, Karnataka, India",1,1,54,"ABRICKWRAPS CONSULTANCY LLP - Bengaluru, Karnataka, India","Big Data Engineer - ABRICKWRAPS CONSULTANCY LLP - Bengaluru, Karnataka, India"
2021-09-29,Krishh Consulting,Big Data Engineer,"Hyderabad, Telangana, India",1,1,54,"Krishh Consulting - Hyderabad, Telangana, India","Big Data Engineer - Krishh Consulting - Hyderabad, Telangana, India"
2021-09-03,Oracle,Cloud Engineer - Data wareshouse,"Bengaluru, Karnataka, India",29,29,1,"Oracle - Bengaluru, Karnataka, India","Cloud Engineer - Data wareshouse - Oracle - Bengaluru, Karnataka, India"
2021-09-10,HuntingCube Recruitment Solutions,Data Engineer - Python/Spark,"Bengaluru, Karnataka, India",2,2,3,"HuntingCube Recruitment Solutions - Bengaluru, Karnataka, India","Data Engineer - Python/Spark - HuntingCube Recruitment Solutions - Bengaluru, Karnataka, India"
